WindowStart,WindowEnd,Months,CAGR,MDD,Sharpe,FinalNAV
2020-01-31,2022-07-29,24,0.20239383331092609,-0.18362662030803223,0.9497129486261263,1.560614433141783
2021-04-30,2023-08-31,24,0.08215462875506319,-0.263590441267354,0.48964769918793855,1.1867307729356762
2022-07-29,2024-11-29,24,0.2755488461307469,-0.09887775422705658,1.3651577033756899,1.7281575714459991
2023-08-31,2026-01-30,24,0.41673262741432326,-0.06815551982725432,2.050530261875839,2.1901579115461445
