Date,GrossDailyReturn,NetDailyReturn,TurnoverOneWay,CostApplied,GrossNAV,NetNAV
2021-07-19,-0.01156256838618715,-0.011562568386187189,0.0,0.0,1.8845547638806552,1.8697694853148088
2021-07-20,0.006719650304752399,0.006719650304752411,0.0,0.0,1.8972183128740885,1.8823336824066212
2021-07-21,0.006204561698996646,0.006204561698996747,0.0,0.0,1.9089897209527822,1.894012737877213
2021-07-22,0.0065906231095716585,0.006590623109571592,0.0,0.0,1.9215711527236283,1.9064954619972894
2021-07-23,0.0011351209341829644,0.0011351209341829982,0.0,0.0,1.923752368365607,1.9086595649071274
2021-07-26,-0.00016051780586571188,-0.00016051780586567865,0.0,0.0,1.923443571856408,1.908353191061624
2021-07-27,-0.001295027050799852,-0.0012950270507998685,0.0,0.0,1.9209526604001668,1.905881822056719
2021-07-28,0.005909162336547152,0.005909162336547258,0.0,0.0,1.9323038815112936,1.9171439871375267
2021-07-29,0.007507626533517947,0.007507626533517886,0.0,0.0,1.9468108974029474,1.9315371882039347
2021-07-30,-0.005148759145008941,-0.0051487591450088965,0.0,0.0,1.936787236991341,1.921592168442245
2021-08-02,9.918814910521174e-05,-7.582920882087674e-05,0.17499999999999996,0.00017499999999999997,1.9369793433325888,1.9214464556284356
2021-08-03,0.004065552903625024,0.0040655529036250915,0.0,0.0,1.9448542353261364,1.9292581978452759
2021-08-04,-0.005074691399614922,-0.005074691399614917,0.0,0.0,1.9349847002646223,1.9194678078610339
2021-08-05,0.0019153057694536514,0.0019153057694536457,0.0,0.0,1.9386907876248436,1.9231441756277106
2021-08-06,-0.016308188598257518,-0.016308188598257556,0.0,0.0,1.9070742526265532,1.8917811777099334
2021-08-09,-0.010117631980552589,-0.0101176319805526,0.0,0.0,1.8877791771788903,1.8726408319661279
2021-08-10,0.0027608450975033284,0.002760845097503406,0.0,0.0,1.8929910430653736,1.8778109032264463
2021-08-11,0.008046319134331913,0.008046319134331847,0.0,0.0,1.9082226531163093,1.8929203690277343
2021-08-12,-0.0017036744512358873,-0.0017036744512358704,0.0,0.0,1.9049716629349256,1.8896954489567979
2021-08-13,0.011324443133673638,0.011324443133673645,0.0,0.0,1.9265444062030919,1.911095197608471
2021-08-16,0.0010691184324959245,0.001069118432496019,0.0,0.0,1.9286041103387856,1.9131383847104888
2021-08-17,-0.008873849481914076,-0.008873849481914053,0.0,0.0,1.9114899677534385,1.8961614826464956
2021-08-18,-0.006114901682311141,-0.006114901682311102,0.0,0.0,1.8998013945339023,1.8845666416063271
2021-08-19,-0.003440446500965949,-0.003440446500965977,0.0,0.0,1.893265229473548,1.8780828908983755
