WindowStart,WindowEnd,Months,LeadCAGR,LeadMDD,LeadSharpe,FinalNAV_x,RefCAGR,RefMDD,RefSharpe,FinalNAV_y,CAGRDelta,SharpeDelta,MDDDelta
2020-01-31,2022-07-29,24,0.2790241128714861,-0.20420094175259795,1.0702375098505261,1.8117117224794854,0.2790241128714861,-0.20420094175259795,1.0702375098505261,1.8117117224794854,0.0,0.0,0.0
2021-04-30,2023-08-31,24,0.20152918552086585,-0.29270595691257795,0.8278936742240451,1.488998090569047,0.19455867580275266,-0.29270595691257795,0.8184453140514417,1.4703306220513328,0.006970509718113194,0.00944836017260342,0.0
2022-07-29,2024-11-29,24,0.6215133586459716,-0.16140293257103933,1.8462965314780215,2.9638363867923814,0.5902984829670741,-0.1545539647594355,1.8398366004330515,2.837126893311189,0.03121487567889747,0.006459931044970002,-0.006848967811603823
2023-08-31,2026-01-30,24,1.0756211752391303,-0.04362237033678462,2.19427222658168,5.1730421317514965,1.0098098321239979,-0.04144744206431228,2.2059075564791577,4.8112098324631685,0.06581134311513237,-0.011635329897477842,-0.002174928272472343
