WindowStart,WindowEnd,Months,CAGR,MDD,Sharpe,FinalNAV
2020-01-31,2022-07-29,24,0.16134786347146912,-0.24932784613494297,0.6784893399145359,1.4350598348022225
2021-04-30,2023-08-31,24,0.07751678003967699,-0.3025496101875149,0.4218967835195648,1.1757299296491497
2022-07-29,2024-11-29,24,0.19729884852512014,-0.17119822545037067,0.8744596932421626,1.4989315779579877
2023-08-31,2026-01-30,24,0.5128801185286602,-0.1410012386788867,1.3485352983869994,2.538940143421688
