WindowStart,WindowEnd,LeadCAGR,LeadSharpe,LeadMDD,RefCAGR,RefSharpe,RefMDD,CAGRDelta,SharpeDelta,MDDDelta
2020-01-31,2022-07-29,0.2790241128714861,1.0702375098505261,-0.20420094175259795,0.2790241128714861,1.0702375098505261,-0.20420094175259795,0.0,0.0,0.0
2021-04-30,2023-08-31,0.16228835107160755,0.7570630267600765,-0.29270595691257795,0.15005738671413682,0.7248013641338994,-0.29270595691257795,0.01223096435747073,0.032261662626177134,0.0
2022-07-29,2024-11-29,0.45627342742244625,1.7241953850391316,-0.1393118035622144,0.4042054821545553,1.6662528504658325,-0.12631432951695076,0.052067945267890936,0.05794253457329912,-0.012997474045263635
2023-08-31,2026-01-30,0.7378643787081587,2.151538681269067,-0.06185846527106831,0.6341452595116379,2.141657361118753,-0.06855935572967542,0.10371911919652077,0.009881320150313844,0.006700890458607112
