ShiftStart,Months,BaselineCAGR,CandidateCAGR,CAGRDelta,BaselineSharpe,CandidateSharpe,SharpeDelta,BaselineMDD,CandidateMDD,MDDDelta,BaselineTurnover,CandidateTurnover,TurnoverDelta
2020-01-31,61,0.49654031622878403,0.5127370954818276,0.016196779253043525,1.6612271051417917,1.6690795735468824,0.007852468405090685,-0.29270595691257784,-0.29270595691257784,0.0,14.883934426229512,14.957564402810306,0.07362997658079351
2020-08-31,55,0.48285933565053374,0.500940841346939,0.01808150569640521,1.6541794779792263,1.6612895575805846,0.007110079601358343,-0.2927059569125776,-0.2927059569125776,0.0,14.956727272727273,15.038389610389611,0.08166233766233866
2021-04-30,49,0.46651329640126105,0.48696479673906956,0.020451500337808515,1.59675825154425,1.6056560817476588,0.00889783020340884,-0.2927059569125777,-0.2927059569125777,0.0,14.64938775510204,14.741049562682214,0.09166180758017362
2021-11-30,43,0.49077871941381424,0.5150568886233282,0.024278169209513978,1.558584609288221,1.572618523780564,0.014033914492343147,-0.21167176116680597,-0.21167176116680597,0.0,14.251627906976744,14.356079734219271,0.10445182724252788
2022-07-29,37,0.6858280456096439,0.7172783971019256,0.0314503514922817,2.095124790172576,2.0944049331606682,-0.0007198570119077985,-0.12873974644741193,-0.13413141577891918,-0.005391669331507254,13.659999999999998,13.781389961389962,0.12138996138996383
