BottomSliceCount,AvgCAGR,BestCAGR,AvgSharpe,BestSharpe
6,0.6208690937645401,0.6315699672750634,1.6788283109519797,1.6898553305903485
7,0.6208690937645401,0.6315699672750634,1.6788283109519797,1.6898553305903485
