date,Daily Top20,Weekly Top20,Weekly Buffer 20/25
2023-12-12,0.9775578964502338,1.0,1.0
2023-12-13,0.9775578964502338,1.0,1.0
2023-12-14,0.9775578964502338,1.0,1.0
2023-12-15,0.9775578964502338,1.0,1.0
2023-12-18,0.9775578964502338,1.0,1.0
2023-12-19,0.9775578964502338,1.0,1.0
2023-12-20,0.9775578964502338,1.0,1.0
2023-12-21,0.9775578964502338,1.0,1.0
2023-12-22,0.9775578964502338,1.0,1.0
2023-12-26,0.9775578964502338,1.0,1.0
2023-12-27,0.9775578964502338,1.0,1.0
2023-12-28,0.9775578964502338,1.0,1.0
2024-01-02,0.9775578964502338,1.0,1.0
2024-01-03,0.9775578964502338,1.0,1.0
2024-01-04,0.9775578964502338,1.0,1.0
2024-01-05,0.9775578964502338,1.0,1.0
2024-01-08,0.9775578964502338,1.0,1.0
2024-01-09,0.9775578964502338,1.0,1.0
2024-01-10,0.9775578964502338,1.0,1.0
2024-01-11,0.9775578964502338,1.0,1.0
2024-01-12,0.9775578964502338,1.0,1.0
2024-01-15,0.9775578964502338,1.0,1.0
2024-01-16,0.9775578964502338,1.0,1.0
2024-01-17,0.9775578964502338,1.0,1.0
2024-01-18,0.9775578964502338,1.0,1.0
2024-01-19,0.9775578964502338,1.0,1.0
2024-01-22,0.9775578964502338,1.0,1.0
2024-01-23,0.9775578964502338,1.0,1.0
2024-01-24,0.9775578964502338,1.0,1.0
2024-01-25,0.9775578964502338,1.0,1.0
2024-01-26,0.9775578964502338,1.0,1.0
2024-01-29,0.9775578964502338,1.0,1.0
2024-01-30,0.9775578964502338,1.0,1.0
2024-01-31,0.9775578964502338,1.0,1.0
2024-02-01,0.9775578964502338,1.0,1.0
2024-02-02,0.9775578964502338,1.0,1.0
2024-02-05,0.9775578964502338,1.0,1.0
2024-02-06,0.9775578964502338,1.0,1.0
2024-02-07,0.9775578964502338,1.0,1.0
2024-02-08,0.9775578964502338,1.0,1.0
2024-02-13,0.9775578964502338,1.0,1.0
2024-02-14,0.9775578964502338,1.0,1.0
2024-02-15,0.9775578964502338,1.0,1.0
2024-02-16,0.9775578964502338,1.0,1.0
2024-02-19,0.9775578964502338,1.0,1.0
2024-02-20,0.9775578964502338,1.0,1.0
2024-02-21,0.9775578964502338,1.0,1.0
2024-02-22,0.9775578964502338,1.0,1.0
2024-02-23,0.9775578964502338,1.0,1.0
2024-02-26,0.9775578964502338,1.0,1.0
2024-02-27,0.9775578964502338,1.0,1.0
2024-02-28,0.9775578964502338,1.0,1.0
2024-02-29,0.9775578964502338,1.0,1.0
2024-03-04,0.9775578964502338,1.0,1.0
2024-03-05,0.9775578964502338,1.0,1.0
2024-03-06,0.9775578964502338,1.0,1.0
2024-03-07,0.9775578964502338,1.0,1.0
2024-03-08,0.9775578964502338,1.0,1.0
2024-03-11,0.9775578964502338,1.0,1.0
2024-03-12,0.9775578964502338,1.0,1.0
2024-03-13,0.9775578964502338,1.0,1.0
2024-03-14,0.9775578964502338,1.0,1.0
2024-03-15,0.9775578964502338,1.0,1.0
2024-03-18,0.9775578964502338,1.0,1.0
2024-03-19,0.9775578964502338,1.0,1.0
2024-03-20,0.9775578964502338,1.0,1.0
2024-03-21,0.9775578964502338,1.0,1.0
2024-03-22,0.9775578964502338,1.0,1.0
2024-03-25,0.9775578964502338,1.0,1.0
2024-03-26,0.9775578964502338,1.0,1.0
2024-03-27,0.9775578964502338,1.0,1.0
2024-03-28,0.9775578964502338,1.0,1.0
2024-03-29,0.9775578964502338,1.0,1.0
2024-04-01,0.9775578964502338,1.0,1.0
2024-04-02,0.9775578964502338,1.0,1.0
2024-04-03,0.9775578964502338,1.0,1.0
2024-04-04,0.9775578964502338,1.0,1.0
2024-04-05,0.9775578964502338,1.0,1.0
2024-04-08,0.9775578964502338,1.0,1.0
2024-04-09,0.9775578964502338,1.0,1.0
2024-04-11,0.9775578964502338,1.0,1.0
2024-04-12,0.9775578964502338,1.0,1.0
2024-04-15,0.9775578964502338,1.0,1.0
2024-04-16,0.9775578964502338,1.0,1.0
2024-04-17,0.9775578964502338,1.0,1.0
2024-04-18,0.9775578964502338,1.0,1.0
2024-04-19,0.9775578964502338,1.0,1.0
2024-04-22,0.9775578964502338,1.0,1.0
2024-04-23,0.9775578964502338,1.0,1.0
2024-04-24,0.9775578964502338,1.0,1.0
2024-04-25,0.9775578964502338,1.0,1.0
2024-04-26,0.9775578964502338,1.0,1.0
2024-04-29,0.9775578964502338,1.0,1.0
2024-04-30,0.9775578964502338,1.0,1.0
2024-05-02,0.9775578964502338,1.0,1.0
2024-05-03,0.9775578964502338,1.0,1.0
2024-05-07,0.9775578964502338,1.0,1.0
2024-05-08,0.9775578964502338,1.0,1.0
2024-05-09,0.9775578964502338,1.0,1.0
2024-05-10,0.9775578964502338,1.0,1.0
2024-05-13,0.9775578964502338,1.0,1.0
2024-05-14,0.9775578964502338,1.0,1.0
2024-05-16,0.9775578964502338,1.0,1.0
2024-05-17,0.9775578964502338,1.0,1.0
2024-05-20,0.9775578964502338,1.0,1.0
2024-05-21,0.9775578964502338,1.0,1.0
2024-05-22,0.9775578964502338,1.0,1.0
2024-05-23,0.9775578964502338,1.0,1.0
2024-05-24,0.9775578964502338,1.0,1.0
2024-05-27,0.9775578964502338,1.0,1.0
2024-05-28,0.9775578964502338,1.0,1.0
2024-05-29,0.9775578964502338,1.0,1.0
2024-05-30,0.9775578964502338,1.0,1.0
2024-05-31,0.9775578964502338,1.0,1.0
2024-06-03,0.9775578964502338,1.0,1.0
2024-06-04,0.9775578964502338,1.0,1.0
2024-06-05,0.9775578964502338,1.0,1.0
2024-06-07,0.9775578964502338,1.0,1.0
2024-06-10,0.9775578964502338,1.0,1.0
2024-06-11,0.9775578964502338,1.0,1.0
2024-06-12,0.9775578964502338,1.0,1.0
2024-06-13,0.9775578964502338,1.0,1.0
2024-06-14,0.9775578964502338,1.0,1.0
2024-06-17,0.9775578964502338,1.0,1.0
2024-06-18,0.9775578964502338,1.0,1.0
2024-06-19,0.9775578964502338,1.0,1.0
2024-06-20,0.9775578964502338,1.0,1.0
2024-06-21,0.9775578964502338,1.0,1.0
2024-06-24,0.9775578964502338,1.0,1.0
2024-06-25,0.9775578964502338,1.0,1.0
2024-06-26,0.9775578964502338,1.0,1.0
2024-06-27,0.9775578964502338,1.0,1.0
2024-06-28,0.9775578964502338,1.0,1.0
2024-07-01,0.9775578964502338,1.0,1.0
2024-07-02,0.9775578964502338,1.0,1.0
2024-07-03,0.9775578964502338,1.0,1.0
2024-07-04,0.9775578964502338,1.0,1.0
2024-07-05,0.9775578964502338,1.0,1.0
2024-07-08,0.9775578964502338,1.0,1.0
2024-07-09,0.9775578964502338,1.0,1.0
2024-07-10,0.9775578964502338,1.0,1.0
2024-07-11,0.9775578964502338,1.0,1.0
2024-07-12,0.9775578964502338,1.0,1.0
2024-07-15,0.9775578964502338,1.0,1.0
2024-07-16,0.9775578964502338,1.0,1.0
2024-07-17,0.9775578964502338,1.0,1.0
2024-07-18,0.9775578964502338,1.0,1.0
2024-07-19,0.9775578964502338,1.0,1.0
2024-07-22,0.9775578964502338,1.0,1.0
2024-07-23,0.9775578964502338,1.0,1.0
2024-07-24,0.9775578964502338,1.0,1.0
2024-07-25,0.9775578964502338,1.0,1.0
2024-07-26,0.9775578964502338,1.0,1.0
2024-07-29,0.9775578964502338,1.0,1.0
2024-07-30,0.9775578964502338,1.0,1.0
2024-07-31,0.9775578964502338,1.0,1.0
2024-08-01,0.9775578964502338,1.0,1.0
2024-08-02,0.9775578964502338,1.0,1.0
2024-08-05,0.9775578964502338,1.0,1.0
2024-08-06,0.9775578964502338,1.0,1.0
2024-08-07,0.9775578964502338,1.0,1.0
2024-08-08,0.9775578964502338,1.0,1.0
2024-08-09,0.9775578964502338,1.0,1.0
2024-08-12,0.9775578964502338,1.0,1.0
2024-08-13,0.9775578964502338,1.0,1.0
2024-08-14,0.9775578964502338,1.0,1.0
2024-08-16,0.9775578964502338,1.0,1.0
2024-08-19,0.9775578964502338,1.0,1.0
2024-08-20,0.9775578964502338,1.0,1.0
2024-08-21,0.9775578964502338,1.0,1.0
2024-08-22,0.9775578964502338,1.0,1.0
2024-08-23,0.9775578964502338,1.0,1.0
2024-08-26,0.9775578964502338,1.0,1.0
2024-08-27,0.9775578964502338,1.0,1.0
2024-08-28,0.9775578964502338,1.0,1.0
2024-08-29,0.9775578964502338,1.0,1.0
2024-08-30,0.9775578964502338,1.0,1.0
2024-09-02,0.9775578964502338,1.0,1.0
2024-09-03,0.9775578964502338,1.0,1.0
2024-09-04,0.9775578964502338,1.0,1.0
2024-09-05,0.9775578964502338,1.0,1.0
2024-09-06,0.9775578964502338,1.0,1.0
2024-09-09,0.9775578964502338,1.0,1.0
2024-09-10,0.9775578964502338,1.0,1.0
2024-09-11,0.9775578964502338,1.0,1.0
2024-09-12,0.9775578964502338,1.0,1.0
2024-09-13,0.9775578964502338,1.0,1.0
2024-09-19,0.9775578964502338,1.0,1.0
2024-09-20,0.9775578964502338,1.0,1.0
2024-09-23,0.9775578964502338,1.0,1.0
2024-09-24,0.9775578964502338,1.0,1.0
2024-09-25,0.9775578964502338,1.0,1.0
2024-09-26,0.9775578964502338,1.0,1.0
2024-09-27,0.9775578964502338,1.0,1.0
2024-09-30,0.9775578964502338,1.0,1.0
2024-10-02,0.9775578964502338,1.0,1.0
2024-10-04,0.9775578964502338,1.0,1.0
2024-10-07,0.9775578964502338,1.0,1.0
2024-10-08,0.9775578964502338,1.0,1.0
2024-10-10,0.9775578964502338,1.0,1.0
2024-10-11,0.9775578964502338,1.0,1.0
2024-10-14,0.9775578964502338,1.0,1.0
2024-10-15,0.9775578964502338,1.0,1.0
2024-10-16,0.9775578964502338,1.0,1.0
2024-10-17,0.9775578964502338,1.0,1.0
2024-10-18,0.9775578964502338,1.0,1.0
2024-10-21,0.9775578964502338,1.0,1.0
2024-10-22,0.9775578964502338,1.0,1.0
2024-10-23,0.9775578964502338,1.0,1.0
2024-10-24,0.9775578964502338,1.0,1.0
2024-10-25,0.9775578964502338,1.0,1.0
2024-10-28,0.9775578964502338,1.0,1.0
2024-10-29,0.9775578964502338,1.0,1.0
2024-10-30,0.9775578964502338,1.0,1.0
2024-10-31,0.9775578964502338,1.0,1.0
2024-11-01,0.9775578964502338,1.0,1.0
2024-11-04,0.9775578964502338,1.0,1.0
2024-11-05,0.9775578964502338,1.0,1.0
2024-11-06,0.9775578964502338,1.0,1.0
2024-11-07,0.9775578964502338,1.0,1.0
2024-11-08,0.9775578964502338,1.0,1.0
2024-11-11,0.9775578964502338,1.0,1.0
2024-11-12,0.9775578964502338,1.0,1.0
2024-11-13,0.9775578964502338,1.0,1.0
2024-11-14,0.9775578964502338,1.0,1.0
2024-11-15,0.9775578964502338,1.0,1.0
2024-11-18,0.9775578964502338,1.0,1.0
2024-11-19,0.9775578964502338,1.0,1.0
2024-11-20,0.9775578964502338,1.0,1.0
2024-11-21,0.9775578964502338,1.0,1.0
2024-11-22,0.9775578964502338,1.0,1.0
2024-11-25,0.9775578964502338,1.0,1.0
2024-11-26,0.9775578964502338,1.0,1.0
2024-11-27,0.9775578964502338,1.0,1.0
2024-11-28,0.9775578964502338,1.0,1.0
2024-11-29,0.9775578964502338,1.0,1.0
2024-12-02,0.9775578964502338,1.0,1.0
2024-12-03,0.9775578964502338,1.0,1.0
2024-12-04,0.9775578964502338,1.0,1.0
2024-12-05,0.9775578964502338,1.0,1.0
2024-12-06,0.9775578964502338,1.0,1.0
2024-12-09,0.9775578964502338,1.0,1.0
2024-12-10,0.9775578964502338,1.0,1.0
2024-12-11,0.9775578964502338,1.0,1.0
2024-12-12,0.9775578964502338,1.0,1.0
2024-12-13,0.9775578964502338,1.0,1.0
2024-12-16,0.9775578964502338,1.0,1.0
2024-12-17,0.9775578964502338,1.0,1.0
2024-12-18,0.9775578964502338,1.0,1.0
2024-12-19,0.9775578964502338,1.0,1.0
2024-12-20,0.9775578964502338,1.0,1.0
2024-12-23,0.9775578964502338,1.0,1.0
2024-12-24,0.9775578964502338,1.0,1.0
2024-12-26,0.9775578964502338,1.0,1.0
2024-12-27,0.9775578964502338,1.0,1.0
2024-12-30,0.9775578964502338,1.0,1.0
2025-01-02,0.9775578964502338,1.0,1.0
2025-01-03,0.9775578964502338,1.0,1.0
2025-01-06,0.9775578964502338,1.0,1.0
2025-01-07,0.9775578964502338,1.0,1.0
2025-01-08,0.9775578964502338,1.0,1.0
2025-01-09,0.9775578964502338,1.0,1.0
2025-01-10,0.9775578964502338,1.0,1.0
2025-01-13,0.9775578964502338,1.0,1.0
2025-01-14,0.9775578964502338,1.0,1.0
2025-01-15,0.9775578964502338,1.0,1.0
2025-01-16,0.9775578964502338,1.0,1.0
2025-01-17,0.9775578964502338,1.0,1.0
2025-01-20,0.9775578964502338,1.0,1.0
2025-01-21,0.9775578964502338,1.0,1.0
2025-01-22,0.9775578964502338,1.0,1.0
2025-01-23,0.9775578964502338,1.0,1.0
2025-01-24,0.9775578964502338,1.0,1.0
2025-01-31,0.9775578964502338,1.0,1.0
2025-02-03,0.9775578964502338,1.0,1.0
2025-02-04,0.9775578964502338,1.0,1.0
2025-02-05,0.9775578964502338,1.0,1.0
2025-02-06,0.9775578964502338,1.0,1.0
2025-02-07,0.9775578964502338,1.0,1.0
2025-02-10,0.9775578964502338,1.0,1.0
2025-02-11,0.9775578964502338,1.0,1.0
2025-02-12,0.9775578964502338,1.0,1.0
2025-02-13,0.9775578964502338,1.0,1.0
2025-02-14,0.9775578964502338,1.0,1.0
2025-02-17,0.9775578964502338,1.0,1.0
2025-02-18,0.9775578964502338,1.0,1.0
2025-02-19,0.9775578964502338,1.0,1.0
2025-02-20,0.9775578964502338,1.0,1.0
2025-02-21,0.9775578964502338,1.0,1.0
2025-02-24,0.9775578964502338,1.0,1.0
2025-02-25,0.9775578964502338,1.0,1.0
2025-02-26,0.9775578964502338,1.0,1.0
2025-02-27,0.9775578964502338,1.0,1.0
2025-02-28,0.9775578964502338,1.0,1.0
2025-03-04,0.9775578964502338,1.0,1.0
2025-03-05,0.9775578964502338,1.0,1.0
2025-03-06,0.9775578964502338,1.0,1.0
2025-03-07,0.9775578964502338,1.0,1.0
2025-03-10,0.9775578964502338,1.0,1.0
2025-03-11,0.9775578964502338,1.0,1.0
2025-03-12,0.9775578964502338,1.0,1.0
2025-03-13,0.9775578964502338,1.0,1.0
2025-03-14,0.9775578964502338,1.0,1.0
2025-03-17,0.9775578964502338,1.0,1.0
2025-03-18,0.9775578964502338,1.0,1.0
2025-03-19,0.9775578964502338,1.0,1.0
2025-03-20,0.9775578964502338,1.0,1.0
2025-03-21,0.9775578964502338,1.0,1.0
2025-03-24,0.9775578964502338,1.0,1.0
2025-03-25,0.9775578964502338,1.0,1.0
2025-03-26,0.9775578964502338,1.0,1.0
2025-03-27,0.9775578964502338,1.0,1.0
2025-03-28,0.9775578964502338,1.0,1.0
2025-03-31,0.9775578964502338,1.0,1.0
2025-04-01,0.9775578964502338,1.0,1.0
2025-04-02,0.9775578964502338,1.0,1.0
2025-04-03,0.9775578964502338,1.0,1.0
2025-04-04,0.9775578964502338,1.0,1.0
2025-04-07,0.9775578964502338,1.0,1.0
2025-04-08,0.9775578964502338,1.0,1.0
2025-04-09,0.9775578964502338,1.0,1.0
2025-04-10,0.9775578964502338,1.0,1.0
2025-04-11,0.9775578964502338,1.0,1.0
2025-04-14,0.9775578964502338,1.0,1.0
2025-04-15,0.9775578964502338,1.0,1.0
2025-04-16,0.9775578964502338,1.0,1.0
2025-04-17,0.9775578964502338,1.0,1.0
2025-04-18,0.9775578964502338,1.0,1.0
2025-04-21,0.9775578964502338,1.0,1.0
2025-04-22,0.9775578964502338,1.0,1.0
2025-04-23,0.9775578964502338,1.0,1.0
2025-04-24,0.9775578964502338,1.0,1.0
2025-04-25,0.9775578964502338,1.0,1.0
2025-04-28,0.9775578964502338,1.0,1.0
2025-04-29,0.9775578964502338,1.0,1.0
2025-04-30,0.9775578964502338,1.0,1.0
2025-05-02,0.9775578964502338,1.0,1.0
2025-05-07,0.9775578964502338,1.0,1.0
2025-05-08,0.9775578964502338,1.0,1.0
2025-05-09,0.9775578964502338,1.0,1.0
2025-05-12,0.9775578964502338,1.0,1.0
2025-05-13,0.9775578964502338,1.0,1.0
2025-05-14,0.9775578964502338,1.0,1.0
2025-05-15,0.9775578964502338,1.0,1.0
2025-05-16,0.9775578964502338,1.0,1.0
2025-05-19,0.9775578964502338,1.0,1.0
2025-05-20,0.9775578964502338,1.0,1.0
2025-05-21,0.9775578964502338,1.0,1.0
2025-05-22,0.9775578964502338,1.0,1.0
2025-05-23,0.9775578964502338,1.0,1.0
2025-05-26,0.9775578964502338,1.0,1.0
2025-05-27,0.9775578964502338,1.0,1.0
2025-05-28,0.9775578964502338,1.0,1.0
2025-05-29,0.9775578964502338,1.0,1.0
2025-05-30,0.9741704889901338,1.0,1.0
2025-06-02,0.968635415635074,0.9944031503159897,0.9944031503159897
2025-06-04,0.9972404733093203,1.023763811211743,1.023763811211743
2025-06-05,1.0129689927347754,1.0329283677042382,1.0329283677042382
2025-06-09,1.042679947558607,1.053924105571541,1.053924105571541
2025-06-10,1.041986600570681,1.0512610213116491,1.0512610213116491
2025-06-11,1.0616667591231066,1.069581946068922,1.069581946068922
2025-06-12,1.074856260143684,1.0772971763292345,1.0772971763292345
2025-06-13,1.062844936636219,1.0641643524857387,1.0641643524857387
2025-06-16,1.085408048839488,1.085727572646754,1.0823205970698726
2025-06-17,1.0834689655357075,1.0822693173667115,1.0775172584466068
2025-06-18,1.0891802204068175,1.0835691244603523,1.0756045239867347
2025-06-19,1.0925968293125814,1.0875730669928152,1.0800572146540413
2025-06-20,1.096943361124507,1.0950180409145798,1.084793348395016
2025-06-23,1.0955396944890046,1.0934386684920923,1.0851416718048166
2025-06-24,1.1128306707415805,1.1106964841108715,1.1013972160510561
2025-06-25,1.117204787968054,1.1150622126554446,1.1029414303016007
2025-06-26,1.102979823214962,1.1038162249866443,1.0918437714049927
2025-06-27,1.0977725542219283,1.0984886026291782,1.08713036886947
2025-06-30,1.103668526353973,1.104388420550078,1.0928338982262615
2025-07-01,1.112639151384162,1.1153657025594756,1.1011080174752221
2025-07-02,1.104199258423741,1.107084123379008,1.092867917217979
2025-07-03,1.1100116449924249,1.1142312781104196,1.096869786935436
2025-07-04,1.0833114304375009,1.090584546465876,1.0729899154589686
2025-07-07,1.0928216327755151,1.1000190385902562,1.0821745146159478
2025-07-08,1.1186944694672298,1.1249146166126844,1.10758138175768
2025-07-09,1.1431961448617753,1.1404382468391894,1.1224070929571013
2025-07-10,1.1724222103530202,1.1673207124265073,1.1486957040711192
2025-07-11,1.1712442873970368,1.1643166866321533,1.1461741187312018
2025-07-14,1.194331264794046,1.1869583321742094,1.1684213022176324
2025-07-15,1.2048268877588755,1.2012306951857772,1.181845536392936
2025-07-16,1.1891396617190444,1.1866624214242731,1.167913747274093
2025-07-17,1.1801795875757641,1.1817016985255184,1.1624439135386493
2025-07-18,1.1698822482387485,1.1732716365598865,1.152156310542368
2025-07-21,1.1643684574346969,1.1675967393281188,1.147243063776735
2025-07-22,1.1504961297177132,1.1536859497444447,1.135622141922643
2025-07-23,1.148881196583153,1.1520665391102027,1.1334667424317257
2025-07-24,1.1417395383612783,1.1449050802094454,1.1263349647365892
2025-07-25,1.1424769774896033,1.145644563932306,1.1268388491714147
2025-07-28,1.1333339083059333,1.136476145036947,1.117457969475849
2025-07-29,1.138532887526997,1.1416895387419967,1.1216365366073684
2025-07-30,1.131600786670871,1.134738218217445,1.1140261625368235
2025-07-31,1.1348901645431437,1.138036716088596,1.1157290924368208
2025-08-01,1.103408091816897,1.10646735741373,1.0856366604557306
2025-08-04,1.1015920782588737,1.1046463088484029,1.0839050565261752
2025-08-05,1.122441318260912,1.1255533546279513,1.1051616963162647
2025-08-06,1.124121338180086,1.1272380325038496,1.1062378166216607
2025-08-07,1.1262435721808375,1.1293661505265826,1.1089746896539823
2025-08-08,1.125454656748311,1.1285750477783572,1.1087730377666325
2025-08-11,1.1255048134639076,1.128625343556478,1.1072476617162132
2025-08-12,1.11530974732824,1.1184020109840154,1.0960531176587753
2025-08-13,1.1232479079978706,1.1263621806836854,1.1060542659208523
2025-08-14,1.116233475850464,1.1193283005993742,1.0994300062319857
2025-08-18,1.0978357502819158,1.1008795662251907,1.080775351213564
2025-08-19,1.0872450969109717,1.0902595496279424,1.0713277671230275
2025-08-20,1.0718793947323644,1.0748512451117278,1.0554371409160135
2025-08-21,1.0744840585930029,1.0774631305602804,1.058150059804875
2025-08-22,1.0819424375904587,1.084942188364104,1.0654793300968615
2025-08-25,1.09752322441585,1.1005661738622798,1.0804057456681464
2025-08-26,1.0906990215615402,1.0937230504932731,1.0742806257511317
2025-08-27,1.0973094200219358,1.1003517766827666,1.0808357787410945
2025-08-28,1.106283641273322,1.1093508795047489,1.0893725962459073
2025-08-29,1.1068575639688452,1.109926393435619,1.0897622548108818
2025-09-01,1.0942861178650538,1.0973200922380024,1.0773815168927328
2025-09-02,1.0977389150455232,1.100782462507255,1.07994412029015
2025-09-03,1.0968607239134869,1.0999018365372493,1.079080164993918
2025-09-04,1.1058511838988738,1.0999018365372493,1.079080164993918
2025-09-05,1.1156445619395217,1.0999018365372493,1.079080164993918
2025-09-08,1.1241479485095567,1.1079916867019854,1.087016870398486
2025-09-09,1.1487932894660604,1.13228282465402,1.1113352878087717
2025-09-10,1.1774898611361748,1.1605669690048508,1.1403065697782058
2025-09-11,1.1803533466842304,1.1633893005195268,1.1435905726718563
2025-09-12,1.2059126163923524,1.1885812322330704,1.1698962085099698
2025-09-15,1.2215293801412022,1.203973551749248,1.1851110141372831
2025-09-16,1.2345882047729637,1.2176803097113753,1.1985551174803815
2025-09-17,1.2213348267665978,1.2044580550588724,1.1856581284576
2025-09-18,1.2353739323750024,1.2221999151896925,1.2037377805136933
2025-09-19,1.2388624989260224,1.2191000109901058,1.2002738499522505
2025-09-22,1.245659763342216,1.2256738461434096,1.2082838028621226
2025-09-23,1.2397269271877756,1.2198361990410893,1.2030963750621568
2025-09-24,1.2299038812451142,1.2101707584001544,1.19408093691864
2025-09-25,1.2136903663402803,1.194217380312713,1.1794227229122844
2025-09-26,1.1811367658805136,1.1621860842433251,1.1490243053435503
2025-09-29,1.2039173104718015,1.1846011276830597,1.1630053150528048
2025-09-30,1.2052437886752385,1.1860759368463702,1.1643443963956162
2025-10-01,1.2111693354092472,1.1917428758677893,1.1710029915427178
2025-10-02,1.2527819203826085,1.2326880189114657,1.2070904350199056
2025-10-10,1.2682887177083357,1.247946096126752,1.2364761865519862
2025-10-13,1.259767334678557,1.2395613911797363,1.2266160853048411
2025-10-14,1.2285839866142352,1.208878206083406,1.1974635470719435
2025-10-15,1.2564229457462182,1.2362706443223621,1.2275926671510282
2025-10-16,1.2572577641374871,1.2370920727067771,1.229615944982238
2025-10-17,1.2495244807817585,1.2294828267683118,1.2225344846325346
2025-10-20,1.2654811810160984,1.2451835907083162,1.239039105166143
2025-10-21,1.2582273595956914,1.2380461164114902,1.2342493496652833
2025-10-22,1.2605282761914243,1.2403101276283892,1.2368043847624974
2025-10-23,1.2540718158330142,1.2339572251807245,1.2326495681134497
2025-10-24,1.274486431696611,1.2549147982077404,1.2538524211734796
2025-10-27,1.2969493741385285,1.2769215295790086,1.2767960471790056
2025-10-28,1.2890202120758845,1.2713968875759916,1.2717004674828243
2025-10-29,1.300711771660793,1.2827898201620436,1.283374745481226
2025-10-30,1.2921621632834215,1.2796553540594628,1.2811408959201303
2025-10-31,1.2974197567777808,1.284915606565457,1.285611698112974
2025-11-03,1.3208938438514135,1.3081634572885699,1.3100649165359288
2025-11-04,1.3013133977555948,1.2887717217761436,1.2895920422530038
2025-11-05,1.269282907680097,1.2612834669844755,1.2621153619742727
2025-11-06,1.2684446177664939,1.2604154705029968,1.261208277208329
2025-11-07,1.2684446177664939,1.2604154705029968,1.261208277208329
2025-11-10,1.2684446177664939,1.2604154705029968,1.261208277208329
2025-11-11,1.2742962071533195,1.2604154705029968,1.261208277208329
2025-11-12,1.2734958665350302,1.2604154705029968,1.261208277208329
2025-11-13,1.27125866864435,1.2604154705029968,1.261208277208329
2025-11-14,1.2353525066839168,1.2604154705029968,1.261208277208329
2025-11-17,1.2544173931912672,1.279381732640498,1.2801864692055864
2025-11-18,1.2321461596664354,1.2566672761209237,1.256467846544176
2025-11-19,1.2313520982293173,1.255857411953895,1.255660909494624
2025-11-20,1.2313520982293173,1.255857411953895,1.255660909494624
2025-11-21,1.2038586631309436,1.255857411953895,1.255660909494624
2025-11-24,1.2031485957908388,1.255857411953895,1.255660909494624
2025-11-25,1.2031485957908388,1.255857411953895,1.255660909494624
2025-11-26,1.2031485957908388,1.255857411953895,1.255660909494624
2025-11-27,1.2031485957908388,1.255857411953895,1.255660909494624
2025-11-28,1.2031485957908388,1.255857411953895,1.255660909494624
2025-12-01,1.2031485957908388,1.255857411953895,1.255660909494624
2025-12-02,1.2031485957908388,1.255857411953895,1.255660909494624
2025-12-03,1.2171285475032907,1.255857411953895,1.255660909494624
2025-12-04,1.2122625750111897,1.255857411953895,1.255660909494624
2025-12-05,1.2176626327262952,1.255857411953895,1.255660909494624
2025-12-08,1.2284623985555299,1.2667019782743756,1.2665037789791969
2025-12-09,1.2257452136431548,1.263900212825234,1.263844195673269
2025-12-10,1.2274298142993214,1.2642608809977083,1.2643806621364564
2025-12-11,1.2293577309403318,1.26820893046259,1.2685206312345298
2025-12-12,1.2416799955534292,1.2721685444642852,1.272229286461557
2025-12-15,1.2263171937610884,1.2566483978758727,1.2563707408151348
2025-12-16,1.2021425803229535,1.2273915761185374,1.2278245005901762
2025-12-17,1.2035306126076595,1.2291275980422376,1.2306499565845745
2025-12-18,1.194969508250754,1.2203844140097246,1.220183439821761
2025-12-19,1.2039017375130485,1.229506616123503,1.228540185588549
2025-12-22,1.2337954661493784,1.2600361319417073,1.2502312644547735
2025-12-23,1.238505238830795,1.2648460732282791,1.2480903834996389
2025-12-24,1.2283793971041865,1.2545048726063721,1.2391167115367785
2025-12-26,1.232457084340287,1.2586692850987276,1.2428045913040298
2025-12-29,1.258642075455921,1.285411185053381,1.263414579141298
2025-12-30,1.267486562872265,1.2944437792060228,1.2687692874213623
2026-01-02,1.3268692326278102,1.3550894142047252,1.3286788269874572
2026-01-05,1.3670210281107513,1.3960951679612512,1.370665070086473
2026-01-06,1.3833515049911147,1.412404329034871,1.3869562776226538
2026-01-07,1.3842841638803793,1.4132832852028312,1.3883980513322907
2026-01-08,1.3772006531843892,1.4060513833083996,1.3803419979010156
2026-01-09,1.3810766655289637,1.4100085935422229,1.3834551459528943
2026-01-12,1.3934141004562146,1.4226044831867914,1.3943586920782225
2026-01-13,1.4223044215138958,1.4521000224122858,1.4199802307600529
2026-01-14,1.4503156301892672,1.4806980328874326,1.4428465441393068
2026-01-15,1.4641124582627463,1.4947838882441873,1.4605345295394507
2026-01-16,1.4778315259420207,1.5087903542181493,1.4801478634974208
2026-01-19,1.514310927990973,1.5460339567350334,1.5144534345925442
2026-01-20,1.5151988483486283,1.5469404779774263,1.513659013022454
2026-01-21,1.5092467562889118,1.5408636966058866,1.5131822776333586
2026-01-22,1.5268691467797175,1.5588552554027155,1.5317984521130252
2026-01-23,1.5595713388352892,1.5922425198297514,1.565260217253123
2026-01-26,1.5670655959151065,1.599893772760529,1.5717119212938104
2026-01-27,1.601448911194541,1.6349973779611175,1.607166888477425
2026-01-28,1.6533625106087215,1.6879985060828988,1.6585914103602657
2026-01-29,1.6827733716551962,1.7180254899962955,1.6859847584196264
2026-01-30,1.727236819836587,1.7634203949998264,1.7333024717726089
