RunId,RunStartedAt,Strategy,AsOfDate,Code,Name,AssetType,TargetWeight,CurrentPrice,SignalRank,Score,RegimeState,Notes
20260328T120000Z_named_flow,2026-03-28T12:00:00+00:00,Weekly ETF RiskBudget,2026-03-24,360750,,ETF,0.31417085596342764,24405.0,33,50.68393773974998,UPTREND,current_target
20260328T120000Z_named_flow,2026-03-28T12:00:00+00:00,Weekly ETF RiskBudget,2026-03-24,379800,,ETF,0.3044251347097327,22310.0,32,50.71132987279963,UPTREND,current_target
20260328T120000Z_named_flow,2026-03-28T12:00:00+00:00,Weekly ETF RiskBudget,2026-03-24,0000D0,,ETF,0.261723118887757,9810.0,34,46.83524075280256,UPTREND,current_target
20260328T120000Z_named_flow,2026-03-28T12:00:00+00:00,Weekly ETF RiskBudget,2026-03-24,0000Z0,,ETF,0.04797149790186278,17850.0,29,84.62596646830795,UPTREND,current_target
20260328T120000Z_named_flow,2026-03-28T12:00:00+00:00,Weekly ETF RiskBudget,2026-03-24,069500,,ETF,0.040714319418376874,83785.0,31,74.21725305742251,UPTREND,current_target
20260328T120000Z_named_flow,2026-03-28T12:00:00+00:00,Weekly ETF RiskBudget,2026-03-24,0000J0,,ETF,0.03099507311884297,37700.0,30,76.03581742875801,UPTREND,current_target
