date,Daily Top20,Weekly Top20,Weekly Buffer 20/25,Weekly Score50 MADScale,Biweekly Score50 MADScale
2022-04-11,1.0,1.0,1.0,0.9967940487940535,1.0063390908554797
2022-04-12,1.0,1.0,1.0,0.9964750746984394,1.006017062346406
2022-04-13,1.0,1.0,1.0,0.9964750746984394,1.006017062346406
2022-04-14,1.0,1.0,1.0,0.9964750746984394,1.006017062346406
2022-04-15,1.0,1.0,1.0,0.9964750746984394,1.006017062346406
2022-04-18,1.0,1.0,1.0,0.9975803154519123,1.006017062346406
2022-04-19,1.0,1.0,1.0,0.9972610897509677,1.006017062346406
2022-04-20,1.0,1.0,1.0,0.9972610897509677,1.006017062346406
2022-04-21,1.0,1.0,1.0,0.9972610897509677,1.006017062346406
2022-04-22,1.0,1.0,1.0,0.9972610897509677,1.006017062346406
2022-04-25,1.0,1.0,1.0,0.9900866300851774,0.9987796107792306
2022-04-26,1.0,1.0,1.0,0.9897698023635502,0.9984600013037813
2022-04-27,1.0,1.0,1.0,0.9897698023635502,0.9984600013037813
2022-04-28,1.0,1.0,1.0,0.9897698023635502,0.9984600013037813
2022-04-29,1.0,1.0,1.0,0.9897698023635502,0.9984600013037813
2022-05-02,1.0,1.0,1.0,0.9882661606253271,0.9984600013037813
2022-05-03,1.0,1.0,1.0,0.9879499154539271,0.9984600013037813
2022-05-04,1.0,1.0,1.0,0.9879499154539271,0.9984600013037813
2022-05-06,1.0,1.0,1.0,0.9879499154539271,0.9984600013037813
2022-05-09,1.0,1.0,1.0,0.9798784055854184,0.9903026244694184
2022-05-10,1.0,1.0,1.0,0.9795648444956311,0.9899857276295883
2022-05-11,1.0,1.0,1.0,0.9795648444956311,0.9899857276295883
2022-05-12,1.0,1.0,1.0,0.9795648444956311,0.9899857276295883
2022-05-13,1.0,1.0,1.0,0.9795648444956311,0.9899857276295883
2022-05-16,1.0,1.0,1.0,0.980377654559001,0.9899857276295883
2022-05-17,1.0,1.0,1.0,0.9800639337095421,0.9899857276295883
2022-05-18,1.0,1.0,1.0,0.9800639337095421,0.9899857276295883
2022-05-19,1.0,1.0,1.0,0.9800639337095421,0.9899857276295883
2022-05-20,1.0,1.0,1.0,0.9800639337095421,0.9899857276295883
2022-05-23,1.0,1.0,1.0,0.9799898469600774,0.9899108908540944
2022-05-24,1.0,1.0,1.0,0.9796762502090501,0.9895941193690212
2022-05-25,1.0,1.0,1.0,0.9796762502090501,0.9895941193690212
2022-05-26,1.0,1.0,1.0,0.9796762502090501,0.9895941193690212
2022-05-27,1.0,1.0,1.0,0.9796762502090501,0.9895941193690212
2022-05-30,1.0,1.0,1.0,0.9832988716357056,0.9895941193690212
2022-05-31,1.0,1.0,1.0,0.9829842159967822,0.9895941193690212
2022-06-02,1.0,1.0,1.0,0.9829842159967822,0.9895941193690212
2022-06-03,1.0,1.0,1.0,0.9829842159967822,0.9895941193690212
2022-06-07,1.0,1.0,1.0,0.9772490216963332,0.9838203597696284
2022-06-08,1.0,1.0,1.0,0.9769363020093904,0.9835055372545022
