WindowStart,WindowEnd,TrainStart,TrainEnd,TestStart,TestEnd,StrategyName,CAGR,MDD,Sharpe,AnnualTurnover,Trades,CAGR_net,RunId,RunStartedAt
2019-02-12,2025-02-11,2019-02-12,2024-02-11,2024-02-12,2025-02-11,ScoreN70_P1.0_ROE0.6,0.2875169071046377,-0.1690912032927476,0.9808658525225732,11.255486180747466,272,0.2190642655066235,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2019-02-12,2025-02-11,2019-02-12,2024-02-11,2024-02-12,2025-02-11,Weekly Buffer 20/25,0.418562033588773,-0.1608384649290222,0.961203423361877,16.288166855518263,631,0.3081721475749563,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2019-02-12,2025-02-11,2019-02-12,2024-02-11,2024-02-12,2025-02-11,Weekly Score50 MADScale,0.2959719619543217,-0.1689803115367256,0.950405595630454,14.504308169102808,154,0.205795091813812,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2019-02-12,2025-02-11,2019-02-12,2024-02-11,2024-02-12,2025-02-11,Weekly Score50 RangeOsc,0.0744407716626136,-0.0492124837799804,1.175314767093812,2.127451170176307,3,0.0643973112654887,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2019-02-12,2025-02-11,2019-02-12,2024-02-11,2024-02-12,2025-02-11,Weekly Score50 RegimeState,0.0744407716626136,-0.0492124837799804,1.175314767093812,2.127451170176307,3,0.0643973112654887,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2019-02-12,2025-02-11,2019-02-12,2024-02-11,2024-02-12,2025-02-11,Weekly Score50 Rotation,0.0744407716626136,-0.0492124837799804,1.175314767093812,2.127451170176307,3,0.0643973112654887,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2019-02-12,2025-02-11,2019-02-12,2024-02-11,2024-02-12,2025-02-11,Weekly Top20,0.4138735389670487,-0.1587286857052234,0.9618670555203488,17.28493684839759,705,0.2980026068278913,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2020-02-12,2026-02-11,2020-02-12,2025-02-11,2025-02-12,2026-02-11,Benchmark Weekly Top20,0.8146670535337748,-0.071713816460615,3.4033087565642206,14.298031609954576,784,0.690476171804363,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2020-02-12,2026-02-11,2020-02-12,2025-02-11,2025-02-12,2026-02-11,Biweekly Score50 MADScale,1.026191402032032,-0.0648890783909292,3.898067597172695,11.484517648129138,224,0.9140321818851728,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2020-02-12,2026-02-11,2020-02-12,2025-02-11,2025-02-12,2026-02-11,Biweekly Score50 RangeOsc,0.9375812543165774,-0.0809848084236005,3.7065141596093607,9.052137356550384,180,0.8510069070184141,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2020-02-12,2026-02-11,2020-02-12,2025-02-11,2025-02-12,2026-02-11,Biweekly Score50 RegimeState,0.9375812543165774,-0.0809848084236005,3.7065141596093607,9.052137356550384,180,0.8510069070184141,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2020-02-12,2026-02-11,2020-02-12,2025-02-11,2025-02-12,2026-02-11,Biweekly Score50 Rotation,0.9497386902505957,-0.0809848084236005,3.694514433830286,9.38445996254868,180,0.8594176742667246,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2020-02-12,2026-02-11,2020-02-12,2025-02-11,2025-02-12,2026-02-11,Daily Top20,0.805176361282159,-0.071713816460615,3.353928186856509,14.656511602624146,810,0.6786954407320345,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2020-02-12,2026-02-11,2020-02-12,2025-02-11,2025-02-12,2026-02-11,ScoreN70_P1.0_ROE0.6,0.9682363805186358,-0.0976916413327673,3.7666509297207074,10.16690119390559,322,0.875146569116221,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2020-02-12,2026-02-11,2020-02-12,2025-02-11,2025-02-12,2026-02-11,Weekly Buffer 20/25,0.8148884127556355,-0.0755187032319412,3.445980897456272,12.363161867429271,632,0.7076008267392735,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2020-02-12,2026-02-11,2020-02-12,2025-02-11,2025-02-12,2026-02-11,Weekly Score50 MADScale,1.026191402032032,-0.0648890783909292,3.898067597172695,11.640866151240072,224,0.9140321818851728,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2020-02-12,2026-02-11,2020-02-12,2025-02-11,2025-02-12,2026-02-11,Weekly Score50 RangeOsc,0.9385881989375936,-0.0809575599165997,3.710221197630057,9.161829083857674,180,0.8521329972218219,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2020-02-12,2026-02-11,2020-02-12,2025-02-11,2025-02-12,2026-02-11,Weekly Score50 RegimeState,0.9385881989375936,-0.0809575599165997,3.710221197630057,9.161829083857674,180,0.8521329972218219,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2020-02-12,2026-02-11,2020-02-12,2025-02-11,2025-02-12,2026-02-11,Weekly Score50 Rotation,0.9507519529884338,-0.0809575599165997,3.698110599415484,9.496906814711885,180,0.8605224939825995,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
2020-02-12,2026-02-11,2020-02-12,2025-02-11,2025-02-12,2026-02-11,Weekly Top20,0.8146670535337748,-0.071713816460615,3.4033087565642206,14.298031609954576,784,0.690476171804363,20260326T014328Z_kis_pipeline,2026-03-26T01:43:28.496380+00:00
