date,Daily Top20,Weekly Top20,Weekly Buffer 20/25,Weekly Score50 MADScale,Biweekly Score50 MADScale,Weekly Score50 RegimeState,Weekly Score50 Rotation,Weekly Score50 RangeOsc,Biweekly Score50 RegimeState,Biweekly Score50 Rotation,Biweekly Score50 RangeOsc
2020-01-22,1.0,1.0,1.0,1.0400858123435845,1.0417323027580416,1.0674837564457156,1.0698306188360782,1.0674837564457156,1.0686763072063807,1.0716839732523207,1.0686763072063807
2020-01-23,1.0,1.0,1.0,1.0375739262911536,1.039216440306492,1.0620727169866069,1.064413383287639,1.0620727169866069,1.070244199239967,1.07360286438131,1.070244199239967
2020-01-28,1.0,1.0,1.0,1.0257511078192152,1.02737490591991,1.04782149504598,1.0500839190274693,1.04782149504598,1.0563808364166256,1.0596543406379735,1.0563808364166256
2020-01-29,1.0,1.0,1.0,1.0288850623091887,1.030513821564017,1.0511924774514938,1.0535475278651494,1.0511924774514938,1.0602724581524683,1.063687761906349,1.0602724581524683
2020-01-30,1.0,1.0,1.0,1.0202018670514312,1.0218168805195282,1.0410763479792888,1.043341575135635,1.0410763479792888,1.0495698442888841,1.0528440053732315,1.0495698442888841
2020-01-31,1.0,1.0,1.0,1.012615470797288,1.0142184747479353,1.0350373091793088,1.037217564769803,1.0350373091793088,1.043003820329224,1.0461461712340536,1.043003820329224
2020-02-03,1.0,1.0,1.0,1.0139759969238162,1.015581154632547,1.0351565815510548,1.0373221079091475,1.0351565815510548,1.047501019557633,1.0509331679515141,1.047501019557633
2020-02-04,1.0,1.0,1.0,1.0237469996578181,1.025367625188675,1.0402318448175938,1.0423083462802434,1.0402318448175938,1.0483724984895664,1.0513350794125325,1.0483724984895664
2020-02-05,1.0,1.0,1.0,1.0242321606364244,1.0258535541932376,1.041694394568912,1.0437447566729465,1.041694394568912,1.0487927763290463,1.0516333417473382,1.0487927763290463
2020-02-06,1.0,1.0,1.0,1.033468517459891,1.0351045324765817,1.051560305327251,1.0535046075081784,1.051560305327251,1.0568112023474514,1.0593386476293811,1.0568112023474514
2020-02-07,1.0,1.0,1.0,1.03175284111198,1.0333861401559812,1.045929947052486,1.047760288996764,1.045929947052486,1.0503491894000756,1.0526432213662418,1.0503491894000756
2020-02-10,1.0,1.0,1.0,1.0313138553613224,1.0329464594762878,1.0446266264497364,1.0464571612743567,1.0446266264497364,1.0506099105693085,1.0530904391487268,1.0506099105693085
2020-02-11,1.0,1.0,1.0,1.0344994207134413,1.0361370676842505,1.04537168927679,1.0471671908820437,1.04537168927679,1.051780257287457,1.0540475292235372,1.051780257287457
2020-02-12,1.0,1.0,1.0,1.0395437427288763,1.0411893750291146,1.0488643545477985,1.0506663123411353,1.0488643545477985,1.0603184190935664,1.0629824101421073,1.0603184190935664
2020-02-13,1.0,1.0,1.0,1.0391630340349578,1.0408080636606785,1.047554878446128,1.0493515071883421,1.047554878446128,1.0611425984570713,1.06394804411087,1.0611425984570713
2020-02-14,1.0,1.0,1.0,1.042765577456543,1.0444163100282522,1.049077194873722,1.050865158600381,1.049077194873722,1.0620787819898538,1.0647640669099112,1.0620787819898538
2020-02-17,1.0,1.0,1.0,1.0428811970852705,1.0445321126866953,1.0483141996866119,1.0500988961588116,1.0483141996866119,1.0649463228765714,1.06767275012675,1.0649463228765714
2020-02-18,1.0,1.0,1.0,1.036496401196211,1.0381372094535064,1.0390252648245257,1.0407941474030626,1.0390252648245257,1.0533188725526554,1.0559470575640693,1.0533188725526554
2020-02-19,1.0,1.0,1.0,1.0370719173513137,1.0387136366698133,1.041384647835194,1.0432160262876689,1.041384647835194,1.0557525498919171,1.058410159586795,1.0557525498919171
2020-02-20,1.0,1.0,1.0,1.0336129185054057,1.0352491621137516,1.0352103302957774,1.0368623811925415,1.0352103302957774,1.0470668848570945,1.049611203417354,1.0470668848570945
2020-02-21,1.0,1.0,1.0,1.0262680128299437,1.0278926292084531,1.026172675591234,1.027648974780303,1.026172675591234,1.0368715577643979,1.0393888285364803,1.0368715577643979
2020-02-24,1.0,1.0,1.0,1.0094738581354556,1.0110718888088288,1.0123231880853083,1.0138650340196729,1.0123231880853083,1.025245924667384,1.0277349712431492,1.025245924667384
2020-02-25,1.0,1.0,1.0,1.0161548841597536,1.0177634911194073,1.014399376082159,1.0159270592927654,1.014399376082159,1.027348616088135,1.0298427674848558,1.027348616088135
2020-02-26,1.0,1.0,1.0,1.0116921434869235,1.013293685779746,1.011441738192853,1.0129649672073577,1.011441738192853,1.0243532226916963,1.0268401020052054,1.0243532226916963
2020-02-27,1.0,1.0,1.0,1.0014920402626242,1.0030774354529808,1.0093397634639565,1.010859826909181,1.0093397634639565,1.0222244153602835,1.0247061264497876,1.0222244153602835
2020-02-28,1.0,1.0,1.0,0.9857292018587048,0.9872896439518952,1.0028371652369774,1.004347435783694,1.0028371652369774,1.0156388086978805,1.0181045315436688,1.0156388086978805
2020-03-02,1.0,1.0,1.0,0.994897968915017,0.9964729254712368,1.0047550590432417,1.0062682179337767,1.0047550590432417,1.0175811852352947,1.0200516236966761,1.0175811852352947
2020-03-03,1.0,1.0,1.0,0.995266523010889,0.9968420630004936,1.005670136510494,1.0071846735056653,1.005670136510494,1.0185079440560918,1.0209806324614272,1.0185079440560918
2020-03-04,1.0,1.0,1.0,1.0053104177347263,1.006901857543548,1.0102289313269515,1.0117503338570055,1.0102289313269515,1.0231249338296915,1.0256088311579885,1.0231249338296915
2020-03-05,1.0,1.0,1.0,1.0102994899633944,1.011898827639396,1.0120201173754035,1.0135442174276739,1.0120201173754035,1.024938985130808,1.0274272865323821,1.024938985130808
2020-03-06,1.0,1.0,1.0,1.0013437860232681,1.002928946522236,1.0079649225289784,1.0094829154668037,1.0079649225289784,1.0208320239953101,1.0233103546988254,1.0208320239953101
2020-03-09,1.0,1.0,1.0,0.9834091102302045,0.9849658795412249,0.9994688049969013,1.0009740028005663,0.9994688049969013,1.0122274499049624,1.0146848908052017,1.0122274499049624
2020-03-10,1.0,1.0,1.0,0.9860216332774484,0.9875825382992955,1.0005915933942018,1.002098482114703,1.0005915933942018,1.013364571174281,1.015824772727095,1.013364571174281
2020-03-11,1.0,1.0,1.0,0.9723869834693171,0.9739263043872882,0.9946301465521584,0.9961280573469371,0.9946301465521584,1.0073270239246854,1.009772567788114,1.0073270239246854
2020-03-12,1.0,1.0,1.0,0.9538928779479846,0.9554029220821525,0.9879496523803439,0.989437502365716,0.9879496523803439,1.0005612503999561,1.0029903686185526,1.0005612503999561
2020-03-13,1.0,1.0,1.0,0.9362345686349349,0.93771665907848,0.9828490386071334,0.9843292070794752,0.9828490386071334,0.9953955251198928,0.9978121022198072,0.9953955251198928
2020-03-16,1.0,1.0,1.0,0.9210072468687293,0.9224652319557467,0.975717072489234,0.97718650023642,0.975717072489234,0.988172516417433,0.9905715578172338,0.988172516417433
2020-03-17,1.0,1.0,1.0,0.9214089205283127,0.9228675414780854,0.9713420297784109,0.9728048687209775,0.9713420297784109,0.9837416244233447,0.9861299087001176,0.9837416244233447
2020-03-18,1.0,1.0,1.0,0.9006841749107662,0.9021099878993146,0.9606660940119152,0.962112855018895,0.9606660940119152,0.9729294057905654,0.9752914406425742,0.9729294057905654
2020-03-19,1.0,1.0,1.0,0.8649879726795978,0.8663572773934359,0.9465904003267589,0.9480159633702665,0.9465904003267589,0.9586740298815462,0.9610014561642948,0.9586740298815462
2020-03-20,1.0,1.0,1.0,0.8954238806291376,0.8968413663969805,0.9611353417547046,0.9625828094477444,0.9611353417547046,0.9734046436806154,0.975767832294092,0.9734046436806154
2020-03-23,1.0,1.0,1.0,0.8785087178483173,0.8798994263512009,0.9498460255129426,0.9512764915207602,0.9498460255129426,0.961971214509602,0.9643066455509268,0.961971214509602
2020-03-24,1.0,1.0,1.0,0.9076714944292722,0.909108368576884,0.9674863538444283,0.9689433861475898,0.9674863538444283,0.9798367291441696,0.982215533289406,0.9798367291441696
2020-03-25,1.0,1.0,1.0,0.9306768250173172,0.9321501173679707,0.9785766300682471,0.9800503643028053,0.9785766300682471,0.9910685774666519,0.9934746497949983,0.9910685774666519
2020-03-26,1.0,1.0,1.0,0.9324266305035407,0.9339026928544443,0.9747787372200598,0.9762467518364117,0.9747787372200598,0.9872222028989686,0.9896189371697657,0.9872222028989686
2020-03-27,1.0,1.0,1.0,0.9390078687263902,0.9404943493961677,0.9794754555925548,0.9809505434563591,0.9794754555925548,0.9919788768815319,0.9943871591944167,0.9919788768815319
2020-03-30,1.0,1.0,1.0,0.9541410959900425,0.9556515330616223,0.9783233735611919,0.9797967263920122,0.9783233735611919,0.9908120880324378,0.9932175376671138,0.9908120880324378
2020-03-31,1.0,1.0,1.0,0.9645361735688176,0.9660630663937476,0.9817959771267588,0.9832745596908472,0.9817959771267588,0.9943290208612874,0.9967430087494734,0.9943290208612874
2020-04-01,1.0,1.0,1.0,0.9518488326410828,0.953355640983584,0.9725833596955507,0.9740480680782198,0.9725833596955507,0.9849988004454828,0.9873901368384341,0.9849988004454828
2020-04-02,1.0,1.0,1.0,0.9622351075364306,0.9637583576973416,0.9785574069060526,0.9800311121905713,0.9785574069060526,0.991049108912606,0.9934551339760608,0.991049108912606
2020-04-03,1.0,1.0,1.0,0.9702432659258375,0.9717791932676785,0.9780610971476894,0.9795340549908127,0.9780610971476894,0.9905464635488295,0.9929512683121676,0.9905464635488295
2020-04-06,1.0,1.0,1.0,0.9896470049610215,0.9912136490667554,0.9858524313114083,0.9873371228865022,0.9858524313114083,0.9984372574109982,1.0008612190936375,0.9984372574109982
2020-04-07,1.0,1.0,1.0,0.9972365816881065,0.9988152403460846,0.9889457743110406,0.9904351244538314,0.9889457743110406,1.0015700882512852,1.0040016556816656,1.0015700882512852
2020-04-08,1.0,1.0,1.0,0.9953504594273908,0.9969261322911336,0.9860493634173714,0.98753435157178,0.9860493634173714,0.9986367034391551,1.0010611493280142,0.9986367034391551
2020-04-09,1.0,1.0,1.0,0.9996449569210962,1.001227428117125,0.9891809534151953,0.9906706577371954,0.9891809534151953,1.0018082695168529,1.0042404151931439,1.0018082695168529
2020-04-10,1.0,1.0,1.0,1.0016338380166934,1.0032194576776088,0.9908461077255536,0.9923383197662521,0.9908461077255536,1.0034946802310698,1.0059309201004831,1.0034946802310698
2020-04-13,1.0,1.0,1.0,0.9904674425572749,0.9920353854429957,0.9874592728581292,0.9889463843330288,0.9874592728581292,1.000064610974318,1.0024925234737485,1.000064610974318
2020-04-14,1.0,1.0,1.0,0.9983402706653631,0.9999206764996799,0.9908932193791887,0.9923855023699331,0.9908932193791887,1.0035423932850254,1.0059787489900747,1.0035423932850254
2020-04-16,1.0,1.0,1.0,1.0015645064061558,1.003150016312827,0.9908932193791887,0.9923855023699331,0.9908932193791887,1.0035423932850254,1.0059787489900747,1.0035423932850254
2020-04-17,1.0,1.0,1.0,1.0140685835403638,1.015673887816787,0.9969189213889271,0.9984202790735341,0.9969189213889271,1.009645015946894,1.012096187328528,1.009645015946894
2020-04-20,1.0,1.0,1.0,1.0134474920078442,1.0150518130757258,0.9945347758488648,0.9960325430155762,0.9945347758488648,1.0072304357737518,1.009675745144753,1.0072304357737518
2020-04-21,1.0,1.0,1.0,1.0108190411915658,1.0124192013344329,0.992321678748596,0.9938161129959827,0.992321678748596,1.0049890875465761,1.007428955471778,1.0049890875465761
2020-04-22,1.0,1.0,1.0,1.0161517724218028,1.0177603744554726,0.99404541162917,0.9955424418144518,0.99404541162917,1.0067348246114025,1.0091789307596088,1.0067348246114025
2020-04-23,1.0,1.0,1.0,1.0201588010828928,1.021773746376131,0.9959907059767809,0.9974906657710358,0.9959907059767809,1.0087049514697417,1.0111538406045395,1.0087049514697417
2020-04-24,1.0,1.0,1.0,1.0123967923041293,1.0139994500794534,0.9930181755752223,0.9945136587452851,0.9930181755752223,1.0056944754517894,1.0081360558864563,1.0056944754517894
2020-04-27,1.0,1.0,1.0,1.0174299632679853,1.019040588720253,0.9969644606719407,0.9984658869386069,0.9969644606719407,1.0096911365582475,1.0121424199094557,1.0096911365582475
2020-04-28,1.0,1.0,1.0,1.0159796421362115,1.0175879716819174,0.9961510953258815,0.9976674202795568,0.9961510953258815,1.0088673882571837,1.01133301621617,1.0088673882571837
2020-04-29,1.0,1.0,1.0,1.0195181281898085,1.02113205927656,1.002393312868903,1.0039574324077274,1.002393312868903,1.0151892903653184,1.0177091860783034,1.0151892903653184
2020-05-04,1.0,1.0,1.0,1.0129126138232158,1.014516088161151,0.9953468425013209,0.9968880676785756,0.9953468425013209,1.0080528688028358,1.0105429883966532,1.0080528688028358
2020-05-06,1.0,1.0,1.0,1.0235403163340822,1.0251606146783678,1.018293686586314,1.0201793938635175,1.018293686586314,1.031292639124223,1.0341533486063625,1.031292639124223
2020-05-07,1.0,1.0,1.0,1.026334447559143,1.0279591691060377,1.0202962231470691,1.0228348445545883,1.0202962231470691,1.0333207389169334,1.0368451724569012,1.0333207389169334
2020-05-08,1.0,1.0,1.0,1.0304833166828935,1.032114606027524,1.0238772223815948,1.026434176984707,1.0238772223815948,1.036947451131615,1.0404938069105516,1.036947451131615
2020-05-11,1.0,1.0,1.0,1.0273943211575296,1.029020720519562,1.0209254113248738,1.0234750832007062,1.0209254113248738,1.0339579589497603,1.037494180801681,1.0339579589497603
2020-05-12,1.0,1.0,1.0,1.0263827618135717,1.0280075598435372,1.019872098749994,1.0227777616489195,1.019872098749994,1.0328912003913213,1.0367873076554743,1.0328912003913213
2020-05-13,1.0,1.0,1.0,1.0291515219599374,1.030780703029251,1.0230237471223436,1.0256489890639182,1.0230237471223436,1.036083080897237,1.0396978638416627,1.036083080897237
2020-05-14,1.0,1.0,1.0,1.0238872408703026,1.025508088407661,1.0193787584666076,1.0221144928783576,1.0193787584666076,1.0323915624091342,1.0361149537300487,1.0323915624091342
2020-05-15,1.0,1.0,1.0,1.0262240677683483,1.027848614580365,1.0227549788434411,1.0259184418299876,1.0227549788434411,1.0358108816768024,1.0399710074495399,1.0358108816768024
2020-05-18,1.0,1.0,1.0,1.028613836145982,1.0302421660407788,1.0257121585823379,1.0289392831455098,1.0257121585823379,1.038805811074347,1.0430332268796196,1.038805811074347
2020-05-19,1.0,1.0,1.0,1.0396774525499293,1.0413232965172596,1.0356977108294376,1.038837751330151,1.0356977108294376,1.0492316677347242,1.0534406989934124,1.0492316677347242
2020-05-20,1.0,1.0,1.0,1.0448237707708181,1.046477761530961,1.03979577047926,1.0435530710615835,1.03979577047926,1.0539683796273607,1.058927559171785,1.0539683796273607
2020-05-21,1.0,1.0,1.0,1.0459981021713998,1.047653951937186,1.0402838742115301,1.0437867228877238,1.0402838742115301,1.0544808205345626,1.0591839387193285,1.0544808205345626
2020-05-22,1.0,1.0,1.0,1.0419817512393912,1.0436312429881442,1.0380323828123885,1.042443890359354,1.0380323828123885,1.0525586816759687,1.0582595705045343,1.0525586816759687
2020-05-25,1.0,1.0,1.0,1.047202882598812,1.0488606395720628,1.0411734748580856,1.0452408541467757,1.0411734748580856,1.0555387035277222,1.0608102974729243,1.0555387035277222
2020-05-26,1.0,1.0,1.0,1.0542809868112835,1.055949948658786,1.0483728346365562,1.0524107611337534,1.0483728346365562,1.0616218975090514,1.0666223642965293,1.0616218975090514
2020-05-27,1.0,1.0,1.0,1.0511723872201204,1.052836428051137,1.04638045211708,1.0500282065876794,1.04638045211708,1.0597616336823352,1.064346665952658,1.0597616336823352
2020-05-28,1.0,1.0,1.0,1.0468519757957673,1.0485091772718842,1.0422736467728586,1.0449873146086277,1.0422736467728586,1.0553240523440441,1.0587846476192226,1.0553240523440441
2020-05-29,1.0,1.0,1.0,1.0475886238494794,1.0492469914639522,1.0432022723506598,1.0462108660176261,1.0432022723506598,1.0562740289141241,1.0600738272130943,1.0562740289141241
2020-06-01,1.0,1.0,1.0,1.0575670075321644,1.0592411712596985,1.0520654886210221,1.055194818699456,1.0520654886210221,1.0652965437912503,1.0692385356011846,1.0652965437912503
2020-06-02,1.0,1.0,1.0,1.0619543334769028,1.0636354424872467,1.0556785229539645,1.0586935364923578,1.0556785229539645,1.0690996009202074,1.0729442164031673,1.0690996009202074
2020-06-03,1.0,1.0,1.0,1.06848331803822,1.0701747626481546,1.061034712977035,1.0624442253007031,1.061034712977035,1.076347473410032,1.0787648179330194,1.076347473410032
2020-06-04,1.0,1.0,1.0,1.0707720477928053,1.0724671155380212,1.0626179581475839,1.0642000009248451,1.0626179581475839,1.0773885121626043,1.0798969588816514,1.0773885121626043
2020-06-05,1.0,1.0,1.0,1.0766625961030547,1.0783669887820535,1.06731360252058,1.068513407106388,1.06731360252058,1.0822193740377275,1.084325885143837,1.0822193740377275
2020-06-08,1.0,1.0,1.0,1.0796462307498276,1.0813553466216512,1.0689413143854116,1.0701871054356742,1.0689413143854116,1.0827186531228308,1.0850149498295372,1.0827186531228308
2020-06-09,1.0028651875720418,1.0,1.0,1.083872336751381,1.0855881426894853,1.0719457706642797,1.0732938826941565,1.0719457706642797,1.0852568151659103,1.0879580616060307,1.0852568151659103
2020-06-10,1.0080671213385741,1.0,1.0,1.0883006245248057,1.0900234405896563,1.0749283708036927,1.0763390235283286,1.0749283708036927,1.0884210330763529,1.0914446398557676,1.0884210330763529
2020-06-11,1.0026022637189635,1.0,1.0,1.083413630815695,1.0851287106070553,1.0706558623459377,1.0721603276064138,1.0706558623459377,1.0840655361669778,1.087561756312446,1.0840655361669778
2020-06-12,0.9862055895329325,1.0,1.0,1.073383444101775,1.0750826457741538,1.0627932384653687,1.0643174304244127,1.0627932384653687,1.0759238682545078,1.0795142882791156,1.0759238682545078
2020-06-15,0.9226732765048098,0.9349127522132364,0.9349127522132364,1.0007106357871882,1.0022947939882862,0.9904578365266433,0.9918773904194433,0.9904578365266433,1.0026999649263497,1.0060424989889842,1.0026999649263497
2020-06-16,0.9219351378836059,0.9341648220114658,0.9341648220114658,1.0228584649370325,1.024477683887891,1.0124954188067181,1.0137302756499629,1.0124954188067181,1.025009933270669,1.0282074676431587,1.025009933270669
2020-06-17,0.9219351378836059,0.9341648220114658,0.9341648220114658,1.0223290121027564,1.0239473929121787,1.012683300907507,1.014076380601723,1.012683300907507,1.0252001376074147,1.0285585153572658,1.0252001376074147
2020-06-18,0.9219351378836059,0.9341648220114658,0.9341648220114658,1.0247004082788504,1.0263225430872471,1.014727286316864,1.0165019422010064,1.014727286316864,1.02726938681994,1.031018716664771,1.02726938681994
2020-06-19,0.9219351378836059,0.9341648220114658,0.9341648220114658,1.0313762819084247,1.03300898484669,1.0204848277582494,1.0227822345102582,1.0204848277582494,1.0330980918777792,1.0373886985095122,1.0330980918777792
2020-06-22,0.9207618456568852,0.9329759657903458,0.9329759657903458,1.0250079408192623,1.0266305624618932,1.0141971657538462,1.0165144622849691,1.0141971657538462,1.0308466379052508,1.0352077723431217,1.0308466379052508
2020-06-23,0.917824532939117,0.929999688935897,0.9300787464504608,1.0223835219515338,1.0240019890518588,1.0116004266736849,1.0139317854348002,1.0116004266736849,1.029378808383838,1.033427880197005,1.029378808383838
2020-06-24,0.9260466506859376,0.9383308749878226,0.9385915184332784,1.0318095100777702,1.0334428988306286,1.020926998753134,1.0232435272585068,1.020926998753134,1.0360784496691826,1.040150588903704,1.0360784496691826
2020-06-25,0.913210830512796,0.9253247846733347,0.9255797472223943,1.018995310604371,1.0206084140535057,1.008247950845526,1.0105938334293618,1.008247950845526,1.0230956338379942,1.0271738724325847,1.0230956338379942
2020-06-26,0.9160957911706931,0.9282480150056563,0.9284990267467851,1.0218513908571158,1.0234690155762298,1.0110739079743891,1.0134257945058864,1.0110739079743891,1.0259632066384432,1.0300522953254705,1.0259632066384432
2020-06-29,0.9037290508547356,0.9157172270018077,0.9163185180036251,1.0093345945987964,1.0109324048133623,0.9986891265654183,1.0010281263344305,0.9986891265654183,1.0133960441910213,1.017451228107798,1.0133960441910213
2020-06-30,0.903323378849888,0.9153061736634204,0.9157542270124674,1.011874590834421,1.0134764219474601,1.000142756124718,1.0023354909336628,1.000142756124718,1.0148710802216825,1.0187800416366892,1.0148710802216825
2020-07-01,0.903323378849888,0.9153061736634204,0.9157542270124674,1.0099335989825418,1.0115323574409587,0.9992083395372703,1.0013173902330763,0.9992083395372703,1.0139229032082784,1.0177452377376797,1.0139229032082784
2020-07-02,0.903323378849888,0.9153061736634204,0.9157542270124674,1.0155033324702436,1.0171109080019152,1.005157454054358,1.0073744172257513,1.005157454054358,1.019959625705488,1.0239016377330985,1.019959625705488
2020-07-03,0.903323378849888,0.9153061736634204,0.9157542270124674,1.0172456002430421,1.018855933842513,1.006419510047466,1.008398973540099,1.006419510047466,1.0212402670151233,1.02494300315818,1.0212402670151233
2020-07-06,0.9053502265377089,0.9173599079574447,0.9178089666340586,1.0213119915545752,1.0229287623866632,1.0104404619080611,1.012403943428645,1.0104404619080611,1.0249443474340867,1.0283610426191918,1.0249443474340867
2020-07-07,0.9019680486339396,0.9139328646767876,0.914380245774616,1.0175292888230625,1.0191400715109855,1.0066980248007942,1.0086601723564423,1.0066980248007942,1.0226396706187735,1.0263550432399229,1.0226396706187735
2020-07-08,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.0124333214036905,1.0140360370057935,0.9996617700415269,1.0008771197422783,0.9996617700415269,1.0130203831161855,1.0157184783526019,1.0130203831161855
2020-07-09,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.014551126478515,1.0161571946364496,1.0017184124738105,1.0029580366659385,1.0017184124738105,1.014074779910642,1.016684637414051,1.014074779910642
2020-07-10,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.0117227949255858,1.0133243857406555,0.9983513447394142,0.9996360756158469,0.9983513447394142,1.0112897934881564,1.013979253078472,1.0112897934881564
2020-07-13,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.01930465189872,1.020918245045407,1.0044833744538142,1.0056224815043913,1.0044833744538142,1.0181134263724392,1.0207435350566454,1.0181134263724392
2020-07-14,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.0162742555505542,1.0178830514790884,1.0019288276098648,1.0028684418959164,1.0019288276098648,1.0155533824920078,1.018015095561027,1.0155533824920078
2020-07-15,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.021881753395508,1.0234994261795298,1.0105122878735884,1.0119257788576623,1.0105122878735884,1.0233216166103263,1.0261132023113058,1.0233216166103263
2020-07-16,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.0152880839307907,1.0168953187168694,0.9981687375207652,0.9987578566223858,0.9981687375207652,1.0160245101936332,1.0185588758715278,1.0160245101936332
2020-07-17,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.0199894969222543,1.0216041742013784,1.003254499806668,1.0040419321239236,1.003254499806668,1.018632387042418,1.021133466464473,1.018632387042418
2020-07-20,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.0182469683242563,1.0198588871226864,1.0004460380483384,1.0010621185504618,1.0004460380483384,1.0146812006602908,1.0169231906802148,1.0146812006602908
2020-07-21,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.023519567195969,1.0251398326936794,1.005771952582541,1.006345089281632,1.005771952582541,1.018479300529952,1.0205521594784166,1.018479300529952
2020-07-22,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.0243037931919632,1.0259253001454938,1.0057857840170445,1.0064964216536463,1.0057857840170445,1.019188757394546,1.0214494361536155,1.019188757394546
2020-07-23,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.0281802827199389,1.0298079262852506,1.0106072842103555,1.0117015738841262,1.0106072842103555,1.0180544954230264,1.0203167630340493,1.0180544954230264
2020-07-24,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.02580905235658,1.0274329421854045,1.0076325774442496,1.0086829528274164,1.0076325774442496,1.013288345429262,1.0155093384208718,1.013288345429262
2020-07-27,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.0293452554255735,1.0309747431814034,1.0111709742007204,1.0122061260941042,1.0111709742007204,1.0185807353472656,1.0208395564780657,1.0185807353472656
2020-07-28,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.034565849047372,1.0362036011764428,1.0186753717186923,1.0196652934157138,1.0186753717186923,1.026171812790039,1.0284296048112296,1.026171812790039
2020-07-29,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.0364662746658488,1.038107035231846,1.020600355812495,1.021582246724401,1.020600355812495,1.0321417696972017,1.034486878582572,1.0321417696972017
2020-07-30,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.0388341942171573,1.040478703278516,1.024859733664445,1.026093693039482,1.024859733664445,1.0344325489799024,1.0368309414219683,1.0344325489799024
2020-07-31,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.0364364720296988,1.0380771854171322,1.0197270488457864,1.0208507961475504,1.0197270488457864,1.032701465850003,1.0351259046117691,1.032701465850003
2020-08-03,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.0380033605543553,1.0396465543784081,1.0191066582979877,1.0201680009746779,1.0191066582979877,1.0318378996803441,1.0342436751605681,1.0318378996803441
2020-08-04,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.0412992450262566,1.0429476563449869,1.0230002653257257,1.0239762558753465,1.0230002653257257,1.0367542742268512,1.0391705871868533,1.0367542742268512
2020-08-05,0.9014007589305006,0.9133580497434306,0.9138051494624555,1.0449115004743994,1.0465656301135793,1.0260077831689154,1.026858187647002,1.0260077831689154,1.042062661063464,1.0445065710845085,1.042062661063464
2020-08-06,0.905257871372034,0.9133580497434306,0.9138051494624555,1.049223327586784,1.0508842829916123,1.0302930757659063,1.0309508905981608,1.0302930757659063,1.046382547522045,1.0487926214590866,1.046382547522045
2020-08-07,0.9099051608619847,0.9133580497434306,0.9138051494624555,1.0458137666943907,1.0474693246509892,1.0287508349305539,1.0291186592810269,1.0287508349305539,1.046199412910091,1.0485718399281079,1.046199412910091
2020-08-10,0.9152315490504318,0.9181039799110763,0.918553402819835,1.0511027132937611,1.0527666438286363,1.0330701615576425,1.0333475582602536,1.0330701615576425,1.048373590672328,1.0506915660562217,1.048373590672328
2020-08-11,0.9203771377987171,0.9232657179583363,0.9241890563981316,1.0544339606194288,1.0561031646295547,1.035940769840469,1.0361053457527594,1.035940769840469,1.0513927390341833,1.0536847535159308,1.0513927390341833
2020-08-12,0.9174347105364157,0.9203140559631608,0.9213044956499233,1.0472176895041552,1.0488754699172291,1.0346844083681606,1.034678416775124,1.0346844083681606,1.0514488842927092,1.0537088988306733,1.0514488842927092
2020-08-13,0.919428216362682,0.92231381835659,0.9238592207804515,1.0482462650852955,1.0499056737677053,1.036414587545059,1.0364452204119696,1.036414587545059,1.0530875733481697,1.0553490903188993,1.0530875733481697
2020-08-14,0.9076231894682041,0.9104717416864595,0.9120594461403698,1.030289625076077,1.031920607800455,1.028500005262127,1.028458100029378,1.028500005262127,1.044956803965819,1.0472008600212281,1.044956803965819
2020-08-18,0.9068970909166295,0.9097433642931103,0.9113297985834575,1.0141331294268416,1.0157385358815485,1.0118725711639824,1.0117705572449516,1.0118725711639824,1.0295143396215174,1.0317252328174755,1.0295143396215174
2020-08-19,0.9068970909166295,0.9097433642931103,0.9113297985834575,1.016647013123115,1.018256399139277,1.0138382100660166,1.0137351003385182,1.0138382100660166,1.0319047374555284,1.0341207640567276,1.0319047374555284
2020-08-20,0.9068970909166295,0.9097433642931103,0.9113297985834575,1.0006407062103917,1.002224753710645,0.996402382841203,0.9963010463782906,0.996402382841203,1.0155233260251209,1.0177041733678311,1.0155233260251209
2020-08-21,0.9068970909166295,0.9097433642931103,0.9113297985834575,1.0048954910263008,1.0064862739923512,1.003502180955498,1.0034001224264397,1.003502180955498,1.0227821416398806,1.0249785773677504,1.0227821416398806
